2005.01.20,04:00,1.87267,1.87491,1.86836,1.86914,1513
2005.01.20,08:00,1.86900,1.86950,1.86368,1.86524,1876
2005.01.20,12:00,1.86533,1.87265,1.86376,1.86986,1797
2005.01.20,16:00,1.87018,1.87457,1.86980,1.87259,7867
2005.01.20,20:00,1.87276,1.87367,1.86878,1.86989,1651
2005.01.21,00:00,1.87005,1.87026,1.86673,1.86914,1518
2005.01.21,04:00,1.86917,1.87259,1.86693,1.87198,1546
2005.01.21,08:00,1.87195,1.87347,1.86119,1.86420,1789
2005.01.21,12:00,1.86456,1.87075,1.86289,1.86873,1816
2005.01.21,16:00,1.86901,1.88044,1.86819,1.87838,7948
2005.01.21,20:00,1.87857,1.87947,1.87634,1.87668,956
2005.01.23,20:00,1.87832,1.87897,1.87629,1.87672,697
2005.01.24,00:00,1.87672,1.87782,1.87376,1.87602,1488
2005.01.24,04:00,1.87618,1.88159,1.87518,1.88147,1538
2005.01.24,08:00,1.88155,1.88333,1.87885,1.87974,1816
2005.01.24,12:00,1.88030,1.88277,1.87548,1.87552,1734
2005.01.24,16:00,1.87553,1.88073,1.87478,1.88034,7392
2005.01.24,20:00,1.88041,1.88135,1.87640,1.87847,1682
2005.01.25,00:00,1.87848,1.88055,1.87611,1.87843,1476
2005.01.25,04:00,1.87850,1.87976,1.87504,1.87810,1571
2005.01.25,08:00,1.87803,1.88072,1.87624,1.87625,1766
2005.01.25,12:00,1.87637,1.87702,1.86347,1.86434,1759
2005.01.25,16:00,1.86460,1.86605,1.86244,1.86263,7706
2005.01.25,20:00,1.86272,1.86544,1.86259,1.86292,1651
2005.01.26,00:00,1.86345,1.86965,1.86345,1.86906,1381
2005.01.26,04:00,1.86900,1.86995,1.86673,1.86700,1651
2005.01.26,08:00,1.86702,1.87922,1.86702,1.87856,1812
2005.01.26,12:00,1.87868,1.88228,1.87674,1.88106,1736
2005.01.26,16:00,1.88131,1.88528,1.87926,1.88140,7832
2005.01.26,20:00,1.88140,1.88350,1.88031,1.88127,1640
2005.01.27,00:00,1.88142,1.88217,1.87943,1.88207,1440
2005.01.27,04:00,1.88212,1.88650,1.88030,1.88558,1581
2005.01.27,08:00,1.88564,1.88570,1.87982,1.88310,1815
2005.01.27,12:00,1.88308,1.88756,1.88006,1.88611,1770
2005.01.27,16:00,1.88633,1.88898,1.88431,1.88787,7888
2005.01.27,20:00,1.88833,1.89247,1.88691,1.89019,1767
2005.01.28,00:00,1.89035,1.89052,1.88588,1.88689,1452
2005.01.28,04:00,1.88698,1.88959,1.88428,1.88743,1504
2005.01.28,08:00,1.88745,1.88795,1.88139,1.88239,1774
2005.01.28,12:00,1.88259,1.88873,1.87846,1.88262,1798
